ID,Year,Course Letter,Course Number,Course Code,Course Title,Points,Responses,Enrolled,Low Sample,Q1: Well-organised,Q1 Rank,Q2: Clear communication,Q2 Rank,Q3: Assessment helped,Q3 Rank,Q4: Helpful feedback,Q4 Rank,Q5: Workload (3=ideal),Q5 Rank,Q6: Understanding,Q6 Rank,Q7: Interest,Q7 Rank,Q8: Valuable,Q8 Rank,Q9: Overall quality,Q9 Rank
3539,2023,DSDN,171,DSDN171,Design in a Global Context / Hoahoa i te Horopaki o te Ao Whānui,15,54,224,False,1.7,top10,1.7,top10,1.7,top10,2.3,top10,3,top10,1.9,top10,2.2,top10,1.9,top10,2,top10
3540,2023,DSDN,271,DSDN271,Pathways to Research / Ngā Ara Rangahau,15,81,196,False,1.5,top10,1.4,top10,1.8,top10,1.5,top10,3,top10,1.8,top10,2.2,top10,1.7,top10,2,top10
3541,2023,DSDN,481,DSDN481,Research Methods/Tikanga ā-Rangahau,30,5,10,True,1,top10,1,top10,1,top10,1.3,top10,3,top10,1.3,top10,1.3,top10,1.1,top10,1.3,top10
3542,2023,ECON,130,ECON130,Microeconomic Principles,15,74,746,True,1.4,top10,1.5,top10,1.8,top10,2.4,top10,2.7,top10,1.8,top10,3,top10,2,top10,2.1,top10
3543,2023,ECON,141,ECON141,Macroeconomic Principles,15,45,297,True,1.8,top10,1.6,top10,2,top10,2.3,top10,2.8,top10,2.1,top10,2.8,top10,2.1,top10,2.6,top10
3544,2023,ECON,202,ECON202,Open-economy Macroeconomics,15,13,88,True,1.4,top10,1.4,top10,1.8,top10,2.3,top10,2.9,top10,1.9,top10,2.3,top10,1.9,top10,2.2,top10
3545,2023,ECON,301,ECON301,Econometrics,15,8,29,True,1.3,top10,1.2,top10,1.2,top10,2,top10,2.3,top10,1.2,top10,2.5,top10,2.5,top10,1.8,top10
3546,2023,ECON,303,ECON303,Applied Econometrics,15,6,28,True,1.3,top10,1.3,top10,1.5,top10,1.8,top10,2.8,top10,1.5,top10,2,top10,2,top10,1.5,top10
3547,2023,ECON,305,ECON305,Advanced Macroeconomics,15,9,50,True,1,top10,1.4,top10,1.3,top10,1.3,top10,2.9,top10,1.3,top10,1.3,top10,1.3,top10,1.3,top10
3548,2023,ECON,333,ECON333,Labour Economics,15,8,33,True,1.2,top10,1.1,top10,1,top10,1.1,top10,3,top10,1,top10,1.1,top10,1.1,top10,1.1,top10
3549,2023,ECON,361,ECON361,Disasters and Economic Policy,15,5,36,True,1.1,top10,1.1,top10,1.1,top10,1.1,top10,2.7,top10,1.3,top10,1.3,top10,1.1,top10,1.3,top10
3550,2023,EDUC,101,EDUC101,"Education, Society and Culture",20,40,155,False,1.9,top10,1.8,top10,1.9,top10,1.9,top10,3,top10,1.7,top10,1.8,top10,1.6,top10,1.9,top10
3551,2023,EDUC,103,EDUC103,Te Ao Hurihuri 2: Ngā Auahatanga—Innovations in Care and Education,20,10,32,False,1.5,top10,1.3,top10,1.7,top10,2,top10,2.9,top10,1.8,top10,1.2,top10,1.5,top10,1.8,top10
3552,2023,EDUC,117,EDUC117,Motivation and Grit,20,12,159,True,1,top10,1.1,top10,1.4,top10,2,top10,3,top10,1,top10,1,top10,1,top10,1.3,top10
3553,2023,EDUC,141,EDUC141,Human Development and Learning,20,34,241,True,1.2,top10,1.3,top10,1.4,top10,2.4,top10,2.8,top10,1.5,top10,1.4,top10,1.4,top10,1.3,top10
3554,2023,EDUC,211,EDUC211,Educational Neuroscience,20,10,45,False,1.2,top10,1.1,top10,1.1,top10,1.3,top10,2.9,top10,1.2,top10,1.1,top10,1.1,top10,1.2,top10
3555,2023,EDUC,215,EDUC215,The Early Years Debates,20,1,12,True,1,top10,1,top10,1,top10,1,top10,1,top10,1,top10,1,top10,2,top10,2,top10
3556,2023,EDUC,221,EDUC221,"Youth, Society and Education",20,22,97,False,1.1,top10,1.1,top10,1.2,top10,1.3,top10,3,top10,1.2,top10,1.2,top10,1.2,top10,1.3,top10
3557,2023,EDUC,243,EDUC243,Learning and Motivation,20,23,105,False,1.1,top10,1.1,top10,1.2,top10,1.9,top10,3,top10,1.1,top10,1.3,top10,1.1,top10,1.1,top10
3558,2023,EDUC,244,EDUC244,Issues in Child and Adolescent Development,20,16,115,True,1.4,top10,1.3,top10,1.6,top10,2.6,top10,2.9,top10,1.2,top10,1.5,top10,1.4,top10,1.7,top10
3559,2023,EDUC,315,EDUC315,Te Ao Hurihuri 6: Kia hurihia— Advocacy with children and communities,20,3,48,True,2,top10,2,top10,2,top10,2,top10,3,top10,2,top10,3,top10,2,top10,1.3,top10
3560,2023,EDUC,321,EDUC321,Education Policy and Practice,20,9,28,True,1.1,top10,1.1,top10,1.1,top10,1.1,top10,2.9,top10,1.3,top10,1.1,top10,1.1,top10,1.1,top10
3561,2023,EDUC,322,EDUC322,Multi-ethnic Education,20,6,33,True,1.1,top10,1,top10,1,top10,1.1,top10,2.9,top10,1,top10,1.1,top10,1,top10,1.3,top10
3562,2023,EDUC,323,EDUC323,Contemporary Issues in Indigenous Education Aotearoa,20,6,40,True,1.8,top10,1.3,top10,1.3,top10,1.5,top10,3,top10,1,top10,1.1,top10,1,top10,1.1,top10
3563,2023,EDUC,341,EDUC341,Learning Environments,20,21,95,False,1.1,top10,1.2,top10,1.3,top10,1.9,top10,3,top10,1.2,top10,1.4,top10,1.3,top10,1.2,top10
3564,2023,EDUC,342,EDUC342,Supporting Diverse Ākonga/Learners,20,4,49,True,1.5,top10,1.5,top10,1.5,top10,1.5,top10,2.8,top10,1.5,top10,2,top10,1.5,top10,1.8,top10
3565,2023,EEEN,201,EEEN201,Mechatronic Design and Prototyping,15,8,20,True,1.5,top10,1.8,top10,1.2,top10,2,top10,2.9,top10,1.3,top10,1.1,top10,1.2,top10,1.3,top10
3566,2023,EEEN,202,EEEN202,Digital Electronics and Microprocessors,15,7,50,True,1.6,top10,1.3,top10,1.2,top10,2.3,top10,2.6,top10,1.4,top10,1.4,top10,1.1,top10,1.8,top10
3567,2023,EEEN,203,EEEN203,Circuit Analysis,15,8,25,True,2.8,top10,2,top10,2.5,top10,3.8,top10,2.2,top10,1.9,top10,3.5,top10,2.5,top10,3.5,top10
3568,2023,EEEN,204,EEEN204,Electronic Devices,15,11,25,False,1.6,top10,1.9,top10,1.3,top10,1.6,top10,2.7,top10,1.3,top10,1.4,top10,1.3,top10,1.4,top10
3569,2023,EEEN,301,EEEN301,Computer Architecture and Embedded Systems,15,8,28,True,2,top10,2,top10,1.8,top10,3,top10,3,top10,1.8,top10,2,top10,1.8,top10,2.5,top10
3570,2023,EEEN,310,EEEN310,Communication Engineering,15,4,5,True,1,top10,1,top10,1,top10,1,top10,3.2,top10,1,top10,1,top10,1,top10,1,top10
3571,2023,EEEN,315,EEEN315,Control and Instrumentation,15,1,17,True,2,top10,2,top10,2,top10,4,top10,3,top10,2,top10,3,top10,2,top10,3,top10
3572,2023,EEEN,320,EEEN320,"Signals, Systems and Statistics 2",15,6,18,True,1,top10,1.1,top10,1.5,top10,2,top10,2.9,top10,1.8,top10,2.5,top10,2,top10,2.5,top10
3573,2023,EEEN,401,EEEN401,Applied Electromagnetics and Compliance,15,2,16,True,1,top10,1,top10,1,top10,2,top10,2.5,top10,2,top10,3.5,top10,2,top10,2,top10
3574,2023,EEEN,402,EEEN402,Programmable Digital Logic,15,4,14,True,1.5,top10,1.8,top10,1,top10,4,top10,2.5,top10,1.2,top10,1.8,top10,1.5,top10,2,top10
3575,2023,EEEN,411,EEEN411,Coding and Cryptography for Communications,15,2,4,True,1,top10,1.5,top10,1,top10,1.5,top10,3,top10,1.5,top10,2,top10,1.5,top10,2,top10
3576,2023,EEEN,415,EEEN415,Advanced Control Systems Engineering,15,1,9,True,4,top10,4,top10,2,top10,5,top10,4,top10,2,top10,2,top10,2,top10,3,top10
3577,2023,ENGL,336,ENGL336,Literature of Ecology and Climate Change,20,12,54,False,1,top10,1,top10,1.1,top10,1.1,top10,3,top10,1.2,top10,1.1,top10,1.1,top10,1,top10
3578,2023,ENGR,110,ENGR110,Engineering Design,15,29,142,False,1.4,top10,1.5,top10,1.6,top10,2.1,top10,2.9,top10,1.7,top10,1.6,top10,1.6,top10,1.6,top10
3579,2023,ENGR,121,ENGR121,Engineering Mathematics Foundations,15,56,304,True,1.7,top10,1.6,top10,1.4,top10,2.1,top10,2.8,top10,1.7,top10,2.1,top10,1.8,top10,1.9,top10
3580,2023,ENGR,122,ENGR122,Engineering Mathematics with Calculus,15,3,35,True,1,top10,1,top10,1,top10,3,top10,2.8,top10,1.3,top10,2.8,top10,1.3,top10,1.3,top10
3581,2023,ENGR,123,ENGR123,Engineering Mathematics with Logic and Statistics,15,28,182,True,1.3,top10,1.4,top10,1.3,top10,1.9,top10,2.8,top10,1.6,top10,1.9,top10,1.8,top10,1.8,top10
3582,2023,ENGR,141,ENGR141,Engineering Science,15,8,37,True,2.2,top10,2.2,top10,2,top10,2.5,top10,2.8,top10,1.9,top10,2.5,top10,2,top10,2.5,top10
3583,2023,ENGR,142,ENGR142,Engineering Physics for Electronics and Computer Systems,15,4,31,True,1.5,top10,1.5,top10,1,top10,2,top10,3,top10,1.8,top10,1.5,top10,1.8,top10,1.8,top10
3584,2023,ENGR,201,ENGR201,Engineering in Context,15,24,95,False,1.4,top10,1.5,top10,1.3,top10,1.4,top10,2.9,top10,1.4,top10,2.3,top10,1.3,top10,1.8,top10
3585,2023,ENGR,222,ENGR222,Computational Algebra and Calculus,15,11,32,False,1.9,top10,1.9,top10,1.3,top10,2.6,top10,2.6,top10,1.6,top10,2.4,top10,2.1,top10,2,top10
3586,2023,ENGR,301,ENGR301,Engineering Project Management 1,15,24,100,False,2.7,top10,2.9,top10,2.1,top10,2.9,top10,2.7,top10,2.2,top10,2.9,top10,1.8,top10,3.1,top10
3587,2023,ENGR,302,ENGR302,Engineering Project Management 2,15,12,96,True,3.5,top10,3,top10,2.3,top10,2.5,top10,2.8,top10,2,top10,2.9,top10,1.8,top10,3,top10
3588,2023,ENGR,401,ENGR401,Professional Practice,15,14,70,False,4.1,top10,3.3,top10,3.8,top10,4.1,top10,2.8,top10,3.8,top10,4.7,top10,3.9,top10,4.4,top10
3589,2023,ENSC,301,ENSC301,Topics in Environmental Science,20,13,34,False,1.2,top10,1,top10,1.4,top10,1,top10,2.9,top10,1.4,top10,1.3,top10,1.2,top10,1.4,top10
3590,2023,ENSC,302,ENSC302,Directed Individual Study,20,4,27,True,1,top10,1.2,top10,1,top10,1,top10,2.5,top10,1,top10,1,top10,1,top10,1.5,top10
3591,2023,ESCI,241,ESCI241,Introductory Field Geology,10,8,21,True,1,top10,1,top10,1,top10,1,top10,3,top10,1,top10,1,top10,1,top10,1,top10
3592,2023,ESCI,302,ESCI302,Tectonics and Structural Geology,20,2,27,True,1,top10,1,top10,1,top10,2,top10,2.5,top10,1,top10,1,top10,1,top10,1,top10
3593,2023,ESCI,341,ESCI341,Sedimentary Field Geology,10,8,18,True,1.1,top10,1,top10,1.2,top10,1.3,top10,2.9,top10,1.2,top10,1.1,top10,1.1,top10,1.1,top10
3594,2023,ESCI,342,ESCI342,Structural Field Geology,10,5,15,True,2,top10,2,top10,1.7,top10,2.3,top10,3,top10,1.7,top10,3,top10,1.8,top10,2.8,top10
3595,2023,ESCI,344,ESCI344,Field Geophysics,10,3,9,True,1.3,top10,2,top10,1,top10,1.3,top10,3,top10,1.3,top10,1.3,top10,1,top10,1.8,top10
3596,2023,FADN,202,FADN202,Fashion Design Studio II / Taupuni Waihanga Kākahu II,15,8,18,True,1.2,top10,1.5,top10,1.2,top10,1.2,top10,2.5,top10,1.2,top10,1.2,top10,1.2,top10,1.2,top10
3597,2023,FADN,242,FADN242,Generative Textiles / Ngā Papanga ā-Waihanga,15,2,17,True,1,top10,1,top10,1,top10,1,top10,3,top10,1,top10,1,top10,1,top10,1,top10
3598,2023,FADN,273,FADN273,Fashion in Society / Kākahu i te Papori,15,9,38,True,1.3,top10,1.3,top10,1.4,top10,1.4,top10,2.9,top10,1.7,top10,1.4,top10,1.3,top10,1.3,top10
3599,2023,FADN,301,FADN301,Fashion Design Studio Ill / Taupuni Waihanga Kākahu Ill,15,18,25,False,1.3,top10,1.2,top10,1.3,top10,1.4,top10,2.9,top10,1.7,top10,1.6,top10,1.4,top10,1.7,top10
3600,2023,FADN,321,FADN321,Character and Costume Design / Hoahoa ā-Kahu Whakaari,15,15,25,False,1.1,top10,1.2,top10,1.3,top10,1.4,top10,2.9,top10,1.4,top10,1.3,top10,1.4,top10,1.4,top10
3601,2023,FADN,390,FADN390,Fashion Design Technology Capstone/ Whakatinana ā-Wheako Hangarau Hoahoa ā-Kākahu,30,3,23,True,2.8,top10,2,top10,2.8,top10,2,top10,2.5,top10,2.8,top10,1.3,top10,2,top10,2.8,top10
3602,2023,FHSS,103,FHSS103,Great Ideas / Whakaaro Hirahira,20,14,166,True,1.1,top10,1.2,top10,1.3,top10,2.3,top10,2.6,top10,1.4,top10,1.4,top10,1.3,top10,1.3,top10
3603,2023,FILM,204,FILM204,Documentary Histories,20,20,76,False,1.4,top10,1.2,top10,1.7,top10,1.5,top10,2.9,top10,1.3,top10,1.3,top10,1.5,top10,1.9,top10
3604,2023,FILM,210,FILM210,Introduction to Film Production,20,12,40,False,3.9,top10,3.5,top10,1.9,top10,2.3,top10,3,top10,2.1,top10,2,top10,1.8,top10,2.9,top10
3605,2023,FILM,305,FILM305,Cinemedia,20,18,60,False,1.3,top10,1.2,top10,1.4,top10,1.4,top10,2.9,top10,1.5,top10,1.5,top10,1.6,top10,1.4,top10
3606,2023,FILM,306,FILM306,The Art of Film,20,10,70,True,1.5,top10,1.5,top10,1.8,top10,1.8,top10,3,top10,1.7,top10,1.3,top10,1.3,top10,2,top10
3607,2023,FILM,310,FILM310,Short Film Production,30,6,20,True,2.8,top10,3,top10,1.5,top10,1.5,top10,2.5,top10,1.3,top10,1.5,top10,1.5,top10,2.8,top10
3608,2023,FILM,311,FILM311,Documentary Film Production,30,17,20,False,1.3,top10,1.1,top10,1.4,top10,1.4,top10,2.8,top10,1.4,top10,1.2,top10,1.1,top10,1.2,top10
3609,2023,FINA,201,FINA201,Introduction to Corporate Finance,15,37,191,True,1.3,top10,1.3,top10,1.4,top10,2.2,top10,2.9,top10,1.5,top10,1.9,top10,1.5,top10,1.8,top10
3610,2023,FINA,202,FINA202,Introduction to Investments,15,32,179,True,1.3,top10,1.4,top10,1.5,top10,1.7,top10,2.9,top10,1.7,top10,1.7,top10,1.3,top10,1.6,top10
3611,2023,FINA,301,FINA301,Corporate Finance,15,32,122,False,1.1,top10,1.2,top10,1.2,top10,1.4,top10,3,top10,1.5,top10,1.4,top10,1.3,top10,1.3,top10
3612,2023,FINA,303,FINA303,Derivatives,15,14,54,False,1.5,top10,1.5,top10,1.5,top10,2.3,top10,3,top10,1.9,top10,1.8,top10,1.7,top10,1.8,top10
3613,2023,FINA,305,FINA305,Investments,15,22,103,False,1.4,top10,1.2,top10,1.4,top10,1.5,top10,2.8,top10,1.8,top10,1.8,top10,1.5,top10,1.6,top10
3614,2023,FINA,306,FINA306,Financial Economics,15,5,50,True,1.9,top10,2,top10,1.7,top10,2.2,top10,2.7,top10,1.9,top10,2.3,top10,2,top10,2,top10
3615,2023,FINA,310,FINA310,Behavioural Finance,15,12,64,True,1.5,top10,1.3,top10,1.4,top10,1.7,top10,2.8,top10,1.4,top10,1.5,top10,1.4,top10,1.4,top10
3616,2023,FREN,101,FREN101,French Language 1A,20,8,45,True,1.1,top10,1.1,top10,1.2,top10,1.3,top10,2.9,top10,1.3,top10,1.5,top10,1.2,top10,1.2,top10
3617,2023,FREN,301,FREN301,French Language 3A,20,7,26,True,1.8,top10,1.9,top10,1.6,top10,1.7,top10,3,top10,1.9,top10,2.2,top10,2,top10,2.3,top10
3618,2023,GAME,201,GAME201,Game Design I / Hoahoa ā-Kēmu I,15,2,14,True,1.5,top10,1.5,top10,1.5,top10,1.5,top10,2.5,top10,2,top10,1.5,top10,1.5,top10,2,top10
3619,2023,GAME,202,GAME202,Digital Asset Creation / Auaha Huarawa Matihiko,15,15,41,False,3.6,top10,2.7,top10,2,top10,2.1,top10,2.2,top10,2,top10,2.6,top10,2,top10,3.2,top10
3620,2023,GEOG,112,GEOG112,"(Re)Making Places: Geographies of Development, Equity and Social Change",15,12,130,True,2,top10,1.4,top10,1.8,top10,1.5,top10,2.9,top10,1.4,top10,1.4,top10,1.4,top10,2,top10
3621,2023,GEOG,114,GEOG114,Sustainability: People and Environment,15,31,130,False,1.1,top10,1.1,top10,1.6,top10,2.2,top10,2.9,top10,1.6,top10,1.6,top10,1.3,top10,1.4,top10
3622,2023,GEOG,214,GEOG214,Environmental Futures for Aotearoa New Zealand,20,13,87,True,1.7,top10,1.4,top10,1.2,top10,1.2,top10,3,top10,1.6,top10,1.3,top10,1.3,top10,1.8,top10
3623,2023,GEOG,215,GEOG215,Introduction to Geographic Information Systems (GIS) and Science,20,9,69,True,1.7,top10,1.3,top10,1.3,top10,1.3,top10,2.9,top10,1.4,top10,1.4,top10,1.4,top10,1.4,top10
3624,2023,GEOG,217,GEOG217,Human Geography: Approaching Our World,20,4,46,True,1.5,top10,1.2,top10,1.2,top10,1.5,top10,2.5,top10,1.5,top10,1.8,top10,1.5,top10,1.8,top10
3625,2023,GEOG,220,GEOG220,Hydrology and Climate,20,9,28,True,1.1,top10,1.1,top10,1.3,top10,1.1,top10,3,top10,1,top10,1.1,top10,1,top10,1,top10
3626,2023,GEOG,222,GEOG222,Ecology and Environment,20,11,30,False,1.6,top10,1.3,top10,1.4,top10,2.1,top10,3,top10,1.1,top10,1.4,top10,1.1,top10,1.3,top10
3627,2023,GEOG,312,GEOG312,"Race, Gender and Development",20,12,50,False,1.3,top10,1.1,top10,1.5,top10,1.4,top10,2.9,top10,1.3,top10,1.5,top10,1.3,top10,1.8,top10
3628,2023,GEOG,314,GEOG314,Global Environmental Justice,20,12,66,True,1.8,top10,1.8,top10,1.8,top10,1.8,top10,2.9,top10,1.9,top10,2.1,top10,2,top10,2.1,top10
3629,2023,GEOG,315,GEOG315,Advanced GIS: Spatial Data Science,20,7,26,True,1.4,top10,1.4,top10,1.6,top10,1.4,top10,3.1,top10,1.4,top10,1.4,top10,1.2,top10,1.4,top10
3630,2023,GEOG,319,GEOG319,Applied Geomorphology,20,6,18,True,1.3,top10,1.5,top10,1.5,top10,1.5,top10,2.8,top10,1.3,top10,1.3,top10,1.3,top10,1.5,top10
3631,2023,GEOG,321,GEOG321,Ice and Climate,20,2,14,True,2,top10,1.5,top10,1,top10,1.5,top10,2.5,top10,2,top10,1,top10,1,top10,1.5,top10
3632,2023,GEOG,324,GEOG324,Research Project: Design and Methods,10,21,34,False,1.2,top10,1.2,top10,1.2,top10,1.1,top10,2.8,top10,1.3,top10,1.3,top10,1.2,top10,1.2,top10
3633,2023,GERM,101,GERM101,Introduction to the German Language,20,12,37,False,1.1,top10,1.7,top10,1.3,top10,1.4,top10,3,top10,1.2,top10,1.3,top10,1.1,top10,1.4,top10
3634,2023,GERM,201,GERM201,German Language 2A,20,8,22,True,1.1,top10,1,top10,1.2,top10,1.3,top10,3,top10,1.2,top10,1.3,top10,1.2,top10,1.3,top10
3635,2023,GERM,301,GERM301,German Language 3A,20,5,12,True,1.8,top10,1.3,top10,1.9,top10,2,top10,2.9,top10,2,top10,2,top10,1.7,top10,2,top10
3636,2023,GLBL,101,GLBL101,Introduction to Global Studies: Collaboration in Global Contexts,20,10,50,False,2,top10,2.4,top10,2.2,top10,1.8,top10,3.3,top10,2.1,top10,2.1,top10,1.8,top10,2.7,top10
3637,2023,GREE,101,GREE101,Introduction to Greek,20,6,18,True,1.3,top10,1.1,top10,1.3,top10,1.1,top10,2.5,top10,1.3,top10,1.3,top10,1.5,top10,1.5,top10
3638,2023,GREE,102,GREE102,Elementary Greek,20,2,6,True,1,top10,1,top10,1,top10,1,top10,3,top10,1,top10,1,top10,1,top10,1,top10
3639,2023,GREE,201,GREE201,Intermediate Greek,20,3,5,True,1,top10,1.3,top10,1.3,top10,1.3,top10,3,top10,1,top10,1,top10,1,top10,1,top10
3640,2023,GREE,202,GREE202,Greek Literature,20,3,6,True,1,top10,1,top10,1,top10,1,top10,2.8,top10,1,top10,1,top10,1,top10,1,top10
3641,2023,GREE,301,GREE301,Advanced Greek Literature A,20,2,3,True,1,top10,1,top10,1,top10,1.5,top10,2.5,top10,1,top10,1.5,top10,1,top10,1.5,top10
3642,2023,GREE,302,GREE302,Advanced Greek Literature B,20,1,2,True,1,top10,1,top10,1,top10,1,top10,3,top10,1,top10,1,top10,1,top10,1,top10
3643,2023,HIST,112,HIST112,Aotearoa NZ in World History: Islands and Peoples/Ko Aotearoa Tēnei,20,22,123,True,1.4,top10,1.3,top10,1.7,top10,1.3,top10,2.8,top10,1.3,top10,1.9,top10,1.4,top10,1.8,top10
3644,2023,HIST,113,HIST113,"The World Re-Made, 1919-1939",20,27,164,True,1.6,top10,1.3,top10,1.5,top10,1.9,top10,3,top10,1.5,top10,1.8,top10,1.7,top10,1.5,top10
3645,2023,HIST,117,HIST117,"Revolutions, Empires and Peoples: The Americas, 1500-1900",20,32,168,True,2.4,top10,2.2,top10,2.3,top10,3.5,top10,3,top10,2,top10,2.6,top10,2,top10,2.9,top10
3646,2023,HIST,232,HIST232,The Worlds of Christopher Columbus,20,7,20,True,1.4,top10,1,top10,1.2,top10,1.4,top10,2.9,top10,1.2,top10,1.2,top10,1.7,top10,1.2,top10
3647,2023,HIST,312,HIST312,Working Lives in New Zealand,20,19,61,False,1.1,top10,1.1,top10,1.2,top10,1,top10,2.9,top10,1.3,top10,1.3,top10,1.1,top10,1.2,top10
3648,2023,HIST,331,HIST331,The Transatlantic Slave Trade,20,12,62,True,1.4,top10,1.4,top10,1.3,top10,1.3,top10,3,top10,1.3,top10,1.3,top10,1.3,top10,1.4,top10
3649,2023,HIST,336,HIST336,The Pacific Islands after 1945/ Ngā Moutere a Kiwa whai muri i 1945,20,24,59,False,1.1,top10,1.1,top10,1.2,top10,1.1,top10,2.8,top10,1.2,top10,1.3,top10,1.2,top10,1.3,top10
3650,2023,HLWB,101,HLWB101,Introduction to Health and Wellbeing,15,17,113,True,1.6,top10,1.4,top10,1.7,top10,1.6,top10,3,top10,1.9,top10,2,top10,1.8,top10,2,top10
3651,2023,HLWB,102,HLWB102,Hauora - Population and Community Approaches to Health and Wellbeing,15,15,87,True,1.4,top10,1.3,top10,1.7,top10,2.2,top10,3,top10,1.8,top10,1.9,top10,1.7,top10,1.9,top10
3652,2023,HLWB,103,HLWB103,Human Biology for Health,15,46,86,False,1.2,top10,1.2,top10,1.3,top10,1.7,top10,2.9,top10,1.5,top10,1.8,top10,1.5,top10,1.4,top10
3653,2023,HLWB,104,HLWB104,"Evidence, Politics and Power - Introducing Health Policy",15,21,62,False,1.2,top10,1.2,top10,1.3,top10,1.3,top10,2.9,top10,1.5,top10,1.6,top10,1.3,top10,1.3,top10
3654,2023,HLWB,105,HLWB105,Introduction to Health Psychology,15,28,94,False,1.2,top10,1.2,top10,1.6,top10,1.3,top10,2.9,top10,1.4,top10,1.5,top10,1.5,top10,1.5,top10
3655,2023,HLWB,202,HLWB202,Health and Wellbeing in Aotearoa New Zealand,15,11,68,True,1.8,top10,1.4,top10,1.6,top10,1.6,top10,2.9,top10,1.4,top10,1.8,top10,1.4,top10,1.4,top10
3656,2023,HLWB,203,HLWB203,Health Evaluation and Epidemiology,15,23,60,False,1.1,top10,1.1,top10,1.5,top10,2.1,top10,3,top10,1.6,top10,2.4,top10,1.7,top10,1.7,top10
3657,2023,HLWB,204,HLWB204,Systems Thinking in Health Policy and Innovation,15,5,36,True,1.3,top10,1.2,top10,1.3,top10,1.5,top10,3,top10,1.7,top10,2,top10,1.8,top10,1.8,top10
3658,2023,HLWB,206,HLWB206,Foundations of Health Promotion,15,15,39,False,1.4,top10,1.1,top10,1.3,top10,1.1,top10,2.9,top10,1.4,top10,1.4,top10,1.1,top10,1.3,top10
3659,2023,HLWB,220,HLWB220,Nutrition Literacy for the 21st Century,15,22,45,False,1.1,top10,1.1,top10,1.2,top10,1.2,top10,2.9,top10,1.3,top10,1.2,top10,1.1,top10,1.3,top10
3660,2023,HLWB,303,HLWB303,Advanced Health Statistics and Epidemiology,15,9,16,True,1.4,top10,1.9,top10,1.4,top10,2.4,top10,3,top10,1.4,top10,1.8,top10,1.4,top10,1.4,top10
3661,2023,HLWB,305,HLWB305,Health Psychology in Action,15,6,21,True,1,top10,1,top10,1,top10,1,top10,2.8,top10,1.1,top10,1.3,top10,1.1,top10,1.1,top10
3662,2023,HLWB,311,HLWB311,Pacific Health within the Aotearoa New Zealand context,15,20,48,False,1.8,top10,2.1,top10,1.5,top10,1.5,top10,3,top10,1.6,top10,1.3,top10,1.4,top10,1.9,top10
3663,2023,HLWB,312,HLWB312,Innovation in Integrated Care,15,12,30,False,1,top10,1.1,top10,1.1,top10,1.1,top10,2.9,top10,1.1,top10,1.2,top10,1.2,top10,1.1,top10
3664,2023,HRER,201,HRER201,Managing People and Work,15,13,75,True,1.2,top10,1.2,top10,1.3,top10,1.3,top10,2.9,top10,1.3,top10,1.4,top10,1.2,top10,1.3,top10
3665,2023,HRER,301,HRER301,Workplace Wellbeing,15,5,53,True,1.3,top10,1.8,top10,1.9,top10,3,top10,2.9,top10,1.7,top10,1.7,top10,1.5,top10,2,top10
3666,2023,HRER,302,HRER302,Negotiation and Conflict Management in Organisations,15,11,58,True,1.4,top10,1.4,top10,1.6,top10,2,top10,2.8,top10,1.2,top10,1.6,top10,1.7,top10,1.4,top10
3667,2023,HRER,303,HRER303,Managing People in Global Markets,15,10,63,True,1.2,top10,1.3,top10,1.2,top10,1.3,top10,3,top10,1.3,top10,1.2,top10,1.5,top10,1.7,top10
3668,2023,HRER,304,HRER304,Issues in Work and Employment,15,5,37,True,1.3,top10,1.1,top10,1.8,top10,1.8,top10,2.9,top10,1.8,top10,3.3,top10,2,top10,2.7,top10
3669,2023,HRER,305,HRER305,Applied HRM: The Individual at Work,15,10,52,True,1.7,top10,1.5,top10,1.7,top10,1.8,top10,2.9,top10,1.9,top10,2.2,top10,1.9,top10,2.2,top10
3670,2023,IBUS,212,IBUS212,International Management,15,10,153,True,1.3,top10,1.2,top10,1.5,top10,1.8,top10,2.7,top10,1.7,top10,2.2,top10,1.5,top10,1.9,top10
3671,2023,IBUS,305,IBUS305,International Strategies for Business Growth,15,12,92,True,2.5,top10,3,top10,2.8,top10,2.8,top10,3,top10,2.8,top10,2.5,top10,2.3,top10,3.2,top10
3672,2023,IBUS,312,IBUS312,Managing and Communicating Across Cultures,15,10,126,True,1.2,top10,1.2,top10,1.5,top10,1.4,top10,3,top10,1.3,top10,1.3,top10,1.3,top10,1.3,top10
3673,2023,INDN,204,INDN204,Materialised Codes / Ngā Waehere i Puta,15,5,32,True,1.3,top10,1,top10,1.2,top10,1,top10,3,top10,1.3,top10,1.1,top10,1.1,top10,1.3,top10
3674,2023,INDN,211,INDN211,Communicative Products / Ngā Hua o te Whakakōrero,15,3,27,True,1.3,top10,1.3,top10,1.3,top10,1,top10,3,top10,1,top10,1.3,top10,1,top10,1,top10
3675,2023,INDN,212,INDN212,Responsive Products / Ngā Hua o te Whakautu,15,6,32,True,1.3,top10,1.8,top10,1,top10,1.8,top10,2.8,top10,1.5,top10,1.8,top10,1.5,top10,1.5,top10
3676,2023,INDN,241,INDN241,Sustainable Mediums / Ngā Huarahi Toitūtanga,15,4,21,True,1.8,top10,1.2,top10,1.5,top10,2.5,top10,2.5,top10,1.8,top10,2,top10,1.5,top10,2,top10
